window_start,window_end,mag_mean,mag_std,mag_max,mag_rms,mag_jrk,lat_mean,lon_mean,speed_mean,gyro_mag_mean,gyro_mag_max,gyro_mag_jrk,gyro_x_std,gyro_y_std,gyro_z_std,trip_id,label,event_id
1775972362.916,1775972363.916,18.081573113065325,10.041437991135686,70.256714,20.682692357934208,5.471976080808081,-6.893717899999999,109.4115986,13.326381,0.7920194096721419,3.444892968289255,0.2781146572325389,0.731546121973759,0.5645410606420574,0.3559443100627841,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,11
1775972417.916,1775972418.916,23.79785281725888,14.89902361623571,86.31079,28.07701379116137,6.967744821428573,-6.894143299999997,109.4176217,9.365886000000003,1.1422872329606215,6.702471123877093,0.4310584383131082,1.2298442218802736,0.6543329783629738,0.5173129645690606,178e7720-4939-4df4-b9af-2a0a7e15ece3,Speed Bump,13
1775972418.416,1775972419.416,22.568856038118813,15.294416068253266,86.31079,27.263023048410748,7.098699291542289,-6.894143299999997,109.4176217,9.365886000000003,1.0466704277928789,6.702471123877093,0.3670916294486568,1.1856663003989805,0.628657127759354,0.4717944859321925,178e7720-4939-4df4-b9af-2a0a7e15ece3,Speed Bump,13
1775972424.416,1775972425.416,22.008674690954773,12.664678799644156,81.99519,25.3924368808988,8.114587121212121,-6.894143299999997,109.41762170000004,9.365886000000003,1.170969934117449,4.360843307868474,0.3862451208277043,0.9497464053219864,0.7876234589770489,0.5386885312810249,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,14
1775972424.916,1775972425.916,19.270725620707072,8.016523856473855,56.72823,20.87164393836744,6.805830082233503,-6.894143299999997,109.4176217,9.365886000000003,1.026118374313332,2.460463846862772,0.2914693681739187,0.7545577949784081,0.6699058873998486,0.4906769026105657,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,14
1775972434.416,1775972435.416,18.428400071356783,7.024134685596103,55.139706,19.721673287816557,6.20126524040404,-6.8942007000000025,109.41842,10.810950999999998,0.919401020714874,2.7034367061032243,0.3716354323490945,0.8078608306228852,0.4808153023739737,0.353822427892341,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,15
1775972434.916,1775972435.916,18.45150108265306,7.074715016072686,55.139706,19.76131282991572,6.155818664615384,-6.894200700000002,109.41841999999998,10.810951,0.8948701157899355,2.7034367061032243,0.3413355050431415,0.7836990297045032,0.4640797172591228,0.3534396369867821,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,15
1775972455.416,1775972456.416,23.224631909,9.314020296347111,60.059406,25.022679740373672,7.909413363819094,-6.894239999999997,109.42057670000004,13.544584,1.042144768724337,2.508420561602461,0.3458395269323559,0.8910029918475378,0.5869349395968109,0.4341108248491124,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,16
1775972455.916,1775972456.916,20.8037075955,8.506729129207864,60.059406,22.475735587445808,6.401097813065326,-6.894239999999997,109.42057670000004,13.544584,0.8838325078826452,2.3089963434490883,0.280405379295207,0.7527338066625587,0.5225498850357055,0.3754919175762703,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,16
1775972887.916,1775972888.916,20.990684605050507,11.053035351788704,71.01689,23.72295155912508,6.19662303248731,-6.8927099999999975,109.4355667,9.876490000000002,0.9694612211408404,3.252108474176792,0.2892025747241082,0.8014456443239644,0.6751244923822516,0.4081342732876147,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,22
1775972888.416,1775972889.416,18.996888098984773,10.664030602952254,71.01689,21.78539203562909,5.336450260204082,-6.892709999999998,109.4355667,9.876490000000002,0.8241329241142508,3.252108474176792,0.263925694279653,0.7291122777998823,0.6060915333694508,0.347180422006353,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,22
1775972889.916,1775972890.916,17.335325067821785,8.426907269123381,63.191586,19.275016506593573,5.340285067661691,-6.892613299999998,109.436275,6.919410699999999,0.7818426554442457,3.81743596551157,0.2798849353133102,0.6793714157397014,0.5719122338253945,0.3041331481799512,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,23
1775972890.416,1775972891.416,20.122415027777777,9.392574407764815,63.191586,22.206576515877803,6.64445816497462,-6.892613299999998,109.436275,6.919410699999999,1.0277007661676287,3.81743596551157,0.3408029764456054,0.8529185962215389,0.6677189075414016,0.429154086181402,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,23
1775972898.916,1775972899.916,21.66425877295918,9.153523474840464,63.35935,23.51865430219583,6.995454907692308,-6.892613299999998,109.436275,6.919410699999999,0.970153013946468,2.598926847157307,0.3400805856068927,0.7906614119365238,0.5822210469130512,0.448789986475018,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,25
1775972899.416,1775972900.416,19.72906614572864,8.759159702483734,63.35935,21.586081850955512,6.620186611111111,-6.892572294974873,109.43679431658292,9.41263938743718,0.8654965372886397,2.598926847157307,0.2899261983448719,0.7325348357055295,0.4877581652531619,0.3862661756372009,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,25
1775972909.916,1775972910.916,18.74363227664975,8.199169741805358,63.95256,20.458497876853095,6.096067015306122,-6.892418305076142,109.43833437309642,12.258187401015228,0.7954429510414012,3.43256351919105,0.2708506293525614,0.6973344791424303,0.5047755599294784,0.3745079112075791,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,27
1775972910.416,1775972911.416,19.2903982893401,8.225832006034873,63.95256,20.971022348776494,5.892278183673469,-6.8924118,109.4383925,12.268271999999998,0.8142660135650027,3.43256351919105,0.2800951787196628,0.727045116647093,0.4933377227346047,0.4078084767166329,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,27
1775972914.916,1775972915.916,19.3438694675,7.4301417699881505,53.657516,20.721783048227326,5.833948663316583,-6.8924118,109.43839249999998,12.268271999999998,0.821819016552763,2.361270102550481,0.2977003993403324,0.629436144113116,0.4732703311087837,0.4472908010987915,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,28
1775972915.416,1775972916.416,18.63352101632653,7.37619932400449,53.657516,20.040369805303666,5.838584377435897,-6.8924118,109.4383925,12.268272,0.7911223075766957,2.361270102550481,0.2897937501264303,0.6211146077495276,0.450614263584597,0.4013691218200645,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,28
1775972925.916,1775972926.916,22.00850540812183,8.044305839216591,48.30905,23.432566371061064,7.682148001020407,-6.892307299999999,109.43953589999998,13.983735,0.951553396394789,2.2780127993631862,0.3675358160336422,0.824343282588731,0.5170617854135927,0.395086929980575,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,29
1775972926.416,1775972927.416,23.294151745728648,9.587905554921498,55.516975,25.19018536023757,8.971125703030305,-6.8923073,109.43953589999995,13.983734999999998,1.031314538653349,2.488543876878608,0.3616548470507241,0.8848943635841101,0.597159831402817,0.4112523381095478,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,29
1775972930.416,1775972931.416,18.14519089040404,7.127149288816647,65.02436,19.49472260470206,5.19723289035533,-6.8921763,109.44096779999995,14.897009999999996,0.7894504705675812,2.8802917740439096,0.2514134479064663,0.5895084959434476,0.5576238883828745,0.3898470090701998,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,30
