timestamp,ax,ay,az,magnitude,gx,gy,gz,lat,lon,alt,speed,accuracy,bearing
1776329002920,1.4629501,13.600051,-19.97895,24.579302,-1.4821125,0.136675,0.373175,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002921,11.079,6.3630004,-0.40905002,15.142082,-1.4821125,0.136675,0.373175,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002924,6.4020004,5.7520504,26.812052,25.556023,-1.4821125,0.136675,0.373175,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002926,3.489,5.59905,25.174051,25.930508,-0.4274875,0.4324375,-0.19085,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002934,9.951,16.266,6.5020504,21.30331,-0.039049998,-0.370975,0.260425,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002935,1.011,23.31195,-27.63795,33.19729,1.8189875,0.5974375,-0.3834875,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002946,1.899,28.885052,-15.979051,33.091316,-1.3756875,-0.0422125,-0.068475,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002946,-7.0000505,13.894951,-9.970051,21.40144,-1.3756875,-0.0422125,-0.068475,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002951,-0.96000004,13.38195,21.699001,24.68962,-1.176725,-0.117699996,0.0358875,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002954,-1.6129501,1.25205,17.323051,18.892303,-1.176725,-0.117699996,0.0358875,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002960,9.19005,1.00995,23.406002,23.91111,-0.2146375,0.037675,0.1923625,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002965,-6.46605,2.5420501,20.63805,22.203148,-0.473275,0.1216875,-0.247225,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002974,-12.027,3.14805,17.170052,21.399302,0.3972375,0.19085,-0.38775,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002979,-15.184051,5.11005,15.976951,22.380573,0.148225,0.0792,-0.116325,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002986,-11.136001,-4.3180504,10.012951,16.944706,0.215325,-0.19855,-0.0642125,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002996,7.4820004,-6.21705,19.54305,20.853197,0.015262499,-0.29755,0.6147625,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
